customer_id,account_open_date,age,gender,region,urban,education_level,employment_status,KYC_verified,uses_equity_mobile_app,uses_equitel,mpesa_linked_to_bank,equity_mobile_sessions_last_30d,equity_mobile_txn_count_last_90d,mpesa_cash_in_count,mpesa_cash_out_count,num_deposits_last_90d,num_withdrawals_last_90d,equity_mobile_trans_volume_last_90d,avg_balance_last_6m,mshwari_savings_balance,mshwari_loans_count,fuliza_overdraft_amt,loan_applications_count,loan_repayment_rate,branch_visits_count_last_year,complaints_count_last_year,churn_probability,churned,churn_date
CUST00132,2022-10-03,39,Female,Coast,1,Secondary,Self-employed,Yes,1,1,1,1,21,31,6,2,1,50350.23,32717.55,0.0,2,632.19,2,0.5584,0,0,0.08191517757299659,0,
CUST00133,2023-09-01,32,Female,Rift Valley,0,Secondary,Self-employed,Yes,1,0,1,2,12,1,2,8,4,45400.57,97034.5,4004.09,4,7385.97,1,0.8367,4,0,0.041365887143275056,0,
CUST00134,2023-10-04,24,Female,Coast,0,Tertiary,Employed,Yes,1,0,1,1,3,3,1,1,6,53715.45,30844.14,5083.19,0,568.13,0,0.7822,3,0,0.21119603205856166,1,2024-01-25
CUST00135,2022-11-01,41,Male,Nairobi,1,Primary,Self-employed,Yes,1,0,1,3,19,11,6,6,7,26130.17,26211.52,1499.35,1,2610.43,2,0.6247,2,0,0.10952821946417708,0,
CUST00136,2024-07-10,55,Male,Northeastern,0,Secondary,Informal,Yes,0,0,0,0,1,1,1,3,1,25733.01,50473.19,0.0,2,2596.62,1,0.7438,1,0,0.2409934500447938,0,
CUST00137,2022-05-17,21,Female,Coast,0,Secondary,Employed,Yes,1,0,1,3,15,2,2,4,0,20619.52,6423.19,2816.4,0,4354.14,1,0.6337,2,0,0.2518349882813201,1,2023-12-03
CUST00138,2022-12-28,27,Female,Central,1,Tertiary,Employed,Yes,1,1,1,2,26,13,3,4,5,48935.61,90510.39,9673.36,2,3412.16,4,0.9737,0,0,0.018421887627020114,0,
CUST00139,2024-08-01,37,Male,Nairobi,1,Primary,Employed,Yes,1,0,1,4,4,17,11,10,8,37886.39,90044.09,0.0,2,587.79,2,0.9486,2,0,0.030917041914455098,0,
CUST00140,2023-04-30,46,Female,Coast,1,Secondary,Employed,Yes,1,0,1,31,6,16,2,1,3,104054.02,116168.88,3241.05,1,1030.58,0,0.952,0,0,0.01126839573981606,0,
CUST00141,2022-07-02,41,Female,Coast,0,Secondary,Self-employed,Yes,0,0,1,0,5,3,9,2,4,64685.78,24236.75,351.42,3,2116.55,2,0.6847,3,0,0.17693193064062507,1,2023-09-13
CUST00142,2023-05-07,31,Male,Northeastern,1,Secondary,Employed,Yes,1,0,1,6,9,23,11,0,9,42476.92,96332.42,0.0,2,4943.44,0,0.9949,1,0,0.027290145811021925,0,
CUST00143,2023-08-22,29,Male,Coast,1,Secondary,Employed,Yes,1,0,1,5,6,3,2,1,0,63697.81,12559.9,2584.06,2,1381.89,1,0.8048,0,0,0.19016051472999648,0,
CUST00144,2023-03-06,38,Female,Coast,1,Secondary,Self-employed,Yes,1,0,1,8,28,12,0,2,4,33679.54,15740.63,1774.21,3,3289.9,1,0.4933,1,1,0.14059247646195278,1,2024-05-17
CUST00145,2023-08-23,49,Female,Rift Valley,0,Secondary,Informal,Yes,1,0,0,8,14,1,3,5,3,113685.0,88174.48,5091.85,1,2240.14,1,0.5308,2,0,0.03242250446122078,0,
CUST00146,2023-01-29,50,Male,Rift Valley,1,Primary,Employed,Yes,1,0,0,25,5,0,4,5,3,67790.05,38656.96,971.95,1,1686.68,1,0.7983,1,0,0.10218954788186019,1,2024-04-04
CUST00147,2022-01-16,56,Female,Coast,1,Tertiary,Employed,Yes,1,0,1,9,21,8,1,3,3,54503.53,123800.06,2298.88,1,2307.13,4,0.9047,0,0,0.012299530748380616,0,
CUST00148,2024-08-31,55,Male,Rift Valley,1,Tertiary,Informal,Yes,1,0,0,4,16,0,2,9,1,56598.68,30943.29,11409.23,3,305.4,1,0.7365,0,0,0.08433942005979887,0,
CUST00149,2024-08-14,59,Female,Nairobi,1,Primary,Employed,Yes,0,0,1,0,36,10,5,3,0,188887.28,37176.54,11871.46,0,6303.41,0,0.8914,3,0,0.026805704929815287,0,
CUST00150,2024-11-13,36,Female,Central,1,Primary,Employed,Yes,1,1,1,4,7,2,5,4,4,240178.32,25307.8,0.0,2,443.47,1,0.5112,3,0,0.013462316120189723,0,
CUST00151,2022-04-05,39,Male,Central,0,Secondary,Employed,No,1,0,1,0,13,2,2,1,4,26977.16,23290.32,0.0,2,1686.64,0,0.8517,1,0,0.15793214513665738,1,2024-07-21
CUST00152,2024-11-28,48,Male,Nairobi,1,Secondary,Informal,Yes,1,0,1,2,15,8,3,1,2,88271.49,36018.63,3263.63,0,2348.65,2,0.4539,1,0,0.05676591242791256,0,
CUST00153,2023-01-21,38,Female,Coast,1,Secondary,Informal,Yes,1,0,1,3,13,18,1,2,2,98533.84,35819.69,6235.58,0,3334.45,1,0.5814,0,0,0.09116493750246735,0,
CUST00154,2022-08-17,53,Male,Nairobi,1,Primary,Employed,Yes,1,0,1,3,24,14,7,3,4,134136.3,71405.58,0.0,0,4489.91,2,0.879,0,0,0.015155130277787256,0,
CUST00155,2022-09-23,55,Male,Western,1,Secondary,Informal,Yes,1,1,1,0,18,18,4,3,5,57955.9,113975.44,0.0,2,3090.42,3,0.6861,1,0,0.01002596313769132,0,
CUST00156,2023-09-17,55,Female,Rift Valley,0,None,Employed,Yes,1,0,1,2,8,9,1,4,2,47946.83,18804.44,2846.29,0,332.0,0,0.553,3,0,0.17039780735046842,1,2024-10-31
CUST00157,2022-05-02,42,Female,Western,0,Primary,Self-employed,Yes,1,1,1,1,7,2,0,4,4,133344.68,47374.45,2576.26,3,4315.15,2,0.8337,3,0,0.04255112261306219,0,
CUST00158,2023-01-20,59,Female,Western,1,Primary,Employed,Yes,1,1,1,6,21,2,8,3,2,44159.25,34658.44,13519.31,1,9293.23,2,0.8712,0,1,0.07984680865314493,0,
CUST00159,2023-05-28,42,Male,Central,0,Secondary,Self-employed,Yes,0,0,1,0,5,16,6,1,4,13445.84,22617.64,4862.3,1,4203.31,3,0.7771,2,0,0.32037464196020693,1,2023-12-27
CUST00160,2024-01-17,23,Female,Nairobi,1,Tertiary,Employed,Yes,1,0,1,15,6,6,6,2,6,202130.77,34167.16,0.0,3,1984.96,2,0.8411,1,0,0.01826488988215519,0,
CUST00161,2024-06-18,50,Male,Central,1,Primary,Unemployed,Yes,1,0,1,11,22,2,4,5,6,67899.27,78675.47,0.0,1,4470.78,1,0.6185,1,0,0.022974407289264448,0,
CUST00162,2022-04-22,58,Male,Rift Valley,1,Primary,Informal,Yes,1,0,1,23,3,13,11,1,4,37136.12,18983.85,0.0,0,3137.62,1,0.422,0,0,0.1633991858691599,1,2023-08-16
CUST00163,2024-11-05,29,Female,Nairobi,1,Primary,Employed,Yes,1,0,1,17,15,0,5,7,5,120416.54,26212.95,15087.15,2,3653.37,2,0.9092,2,0,0.04356780739172419,0,
CUST00164,2023-06-30,26,Female,Coast,1,Secondary,Employed,Yes,1,0,1,9,28,11,14,9,0,112564.81,62719.8,4948.96,2,4227.19,1,0.9304,1,0,0.01649963247324236,0,
CUST00165,2022-01-15,39,Male,Rift Valley,0,Primary,Self-employed,Yes,1,0,1,2,1,4,0,3,4,9711.11,33222.8,10335.15,0,1845.34,2,0.7725,0,0,0.22865863464528202,1,2023-07-11
CUST00166,2023-01-26,42,Male,Central,0,Tertiary,Employed,Yes,1,0,1,3,38,1,11,4,4,73872.13,99334.14,0.0,2,488.61,1,0.7733,3,2,0.03036370838203919,0,
CUST00167,2024-12-15,36,Male,Central,0,Secondary,Employed,Yes,1,0,1,15,5,1,0,8,3,62806.77,48415.91,0.0,5,2584.64,1,0.6939,1,0,0.08701219346489061,0,
CUST00168,2023-05-25,37,Male,Rift Valley,0,Secondary,Self-employed,Yes,1,0,0,6,13,0,5,4,1,51032.62,59940.49,4620.21,0,1747.82,1,0.4346,4,0,0.10869228551295566,0,
CUST00169,2024-01-18,41,Female,Northeastern,1,Primary,Informal,Yes,0,1,0,0,13,5,5,4,5,108849.99,21963.18,0.0,0,9985.24,2,0.8012,1,0,0.07890942489206954,0,
CUST00170,2023-01-09,26,Female,Rift Valley,0,Secondary,Informal,No,0,1,0,0,15,0,0,4,5,38408.77,54195.95,8374.29,0,2455.48,1,0.6323,1,0,0.12545175250504537,1,2024-02-14
CUST00171,2023-03-16,31,Male,Coast,1,Secondary,Self-employed,Yes,1,1,1,1,6,17,6,5,4,29590.78,110717.42,5116.96,0,1558.64,0,0.8944,1,1,0.018235816285251033,0,
CUST00172,2023-06-09,21,Male,Rift Valley,0,Secondary,Informal,Yes,0,0,1,0,4,0,11,3,4,48139.8,10808.54,0.0,2,5012.48,2,0.7454,1,0,0.3322005457111204,0,
CUST00173,2023-07-11,50,Female,Northeastern,1,Primary,Employed,Yes,1,0,1,2,9,5,0,7,5,18314.89,46132.51,0.0,4,3129.5,0,0.8398,1,0,0.10741857396369922,0,
CUST00174,2024-11-28,34,Male,Nairobi,1,Primary,Self-employed,Yes,1,0,1,5,31,5,4,2,4,41347.89,25752.78,5661.34,4,2088.42,1,0.8517,2,0,0.0737555583738591,0,
CUST00175,2023-04-23,56,Male,Nairobi,1,Primary,Employed,Yes,1,0,1,4,17,4,4,4,4,49073.4,31891.57,0.0,3,1178.57,1,0.8533,0,0,0.05840730656365348,0,
CUST00176,2022-08-09,52,Male,Rift Valley,1,Secondary,Employed,Yes,1,0,1,3,2,3,4,3,4,44155.85,26950.72,0.0,1,618.27,0,0.6735,0,0,0.13378174396559228,1,2023-01-25
CUST00177,2022-09-29,50,Female,Northeastern,0,Tertiary,Employed,No,0,0,1,0,6,5,1,0,8,50888.26,70473.2,0.0,4,7322.86,2,0.9373,2,0,0.09281488660080076,1,2023-12-21
CUST00178,2023-05-29,49,Female,Central,1,Tertiary,Informal,Yes,1,0,1,3,50,9,7,5,8,69161.42,26210.84,0.0,2,2586.6,2,0.8664,0,0,0.04261070781992813,0,
CUST00179,2024-09-27,30,Male,Western,0,Secondary,Unemployed,Yes,1,0,1,2,9,3,4,6,6,38191.79,88772.88,0.0,2,4371.96,0,0.5903,1,0,0.047278782804391295,0,
CUST00180,2023-07-12,47,Male,Central,0,Tertiary,Self-employed,Yes,0,0,1,0,7,2,10,0,2,28960.17,26913.04,0.0,2,2585.89,3,0.5031,0,0,0.24983995193414155,1,2024-05-17
CUST00181,2022-03-28,46,Female,Central,0,Secondary,Employed,Yes,1,1,1,7,15,2,6,3,3,38168.34,42393.15,0.0,1,5209.88,0,0.8498,2,0,0.10306410737826123,0,
CUST00182,2024-09-07,23,Female,Coast,1,Tertiary,Self-employed,Yes,1,1,0,4,22,0,0,5,2,44023.0,156089.37,0.0,1,1130.95,1,0.6597,0,0,0.010756157417151885,0,
CUST00183,2023-06-04,35,Female,Rift Valley,1,Primary,Employed,Yes,1,0,1,0,20,2,14,9,5,90888.26,40476.69,6846.34,1,2712.25,2,0.94,0,0,0.03788660722346792,0,
CUST00184,2022-06-10,26,Male,Central,1,Secondary,Informal,Yes,0,0,1,0,14,1,5,5,3,20252.76,88492.57,0.0,0,3909.77,1,0.6537,1,0,0.06684644736579186,0,
CUST00185,2024-08-01,52,Male,Western,1,Secondary,Informal,Yes,1,0,1,8,8,5,8,1,3,45529.24,32318.96,1357.41,1,3140.03,2,0.7341,0,0,0.11209991681475939,0,
CUST00186,2023-12-21,37,Female,Rift Valley,0,Secondary,Employed,Yes,0,0,1,0,1,7,3,6,2,26900.29,19333.18,0.0,1,5802.28,0,0.5988,3,0,0.3961908702323163,1,2024-01-26
CUST00187,2023-03-22,35,Female,Nairobi,1,Secondary,Employed,Yes,1,0,1,6,31,12,8,5,3,23504.53,24458.92,16454.65,0,2257.73,1,0.6966,2,0,0.09158995429652103,1,2024-10-05
CUST00188,2023-03-25,59,Female,Western,1,Tertiary,Informal,Yes,1,0,1,1,14,1,1,0,2,67167.81,124198.52,0.0,3,3630.29,0,0.7639,1,0,0.010010505750807412,0,
CUST00189,2022-10-28,35,Female,Rift Valley,1,Primary,Unemployed,Yes,1,0,1,8,47,9,2,3,0,40480.57,33299.74,10272.0,2,5545.45,3,0.4776,0,1,0.1150276940266301,1,2023-11-01
CUST00190,2024-08-09,45,Male,Northeastern,0,Tertiary,Employed,Yes,1,0,0,1,6,0,2,3,4,95368.64,28958.69,0.0,0,11993.41,1,0.7968,4,0,0.13585807072333903,0,
CUST00191,2023-03-20,49,Male,Rift Valley,1,Secondary,Informal,Yes,1,0,1,5,0,24,3,0,9,44066.31,41635.37,0.0,2,894.77,2,0.4285,1,0,0.1378701826837306,1,2024-09-08
CUST00192,2023-07-03,33,Female,Nairobi,1,Primary,Informal,Yes,1,0,0,2,11,5,0,1,3,18272.66,74739.18,0.0,0,3739.95,0,0.8075,1,0,0.0640111389946176,0,
CUST00193,2024-10-28,52,Male,Central,1,Secondary,Employed,Yes,1,1,1,17,57,3,14,2,1,41190.19,100521.54,0.0,1,2124.61,0,0.8046,0,1,0.014472338031839489,0,
CUST00194,2022-09-12,46,Male,Nairobi,1,None,Employed,Yes,1,0,1,2,13,4,22,4,10,40722.97,57921.41,0.0,1,1692.9,4,0.8843,1,0,0.04966392171004747,0,
CUST00195,2023-11-06,48,Female,Nairobi,1,Secondary,Employed,Yes,1,1,1,3,12,2,8,5,5,15654.57,85545.34,2638.9,2,1715.33,1,0.965,0,1,0.02832012718672748,0,
CUST00196,2023-01-16,40,Female,Coast,1,Primary,Employed,No,1,0,1,3,10,6,6,12,4,40980.01,26851.09,6338.65,2,6142.87,2,0.8447,1,0,0.07857975917800943,0,
CUST00197,2022-06-13,24,Male,Central,0,Secondary,Employed,Yes,1,0,1,3,23,4,1,6,4,72066.37,20260.59,0.0,1,5505.69,2,0.8751,4,0,0.13181232489371705,1,2023-09-12
CUST00198,2024-10-10,46,Male,Nairobi,1,Tertiary,Employed,Yes,1,1,1,7,17,8,10,9,0,36820.14,124978.82,0.0,2,5498.38,0,0.7535,3,0,0.012453622092315287,0,
CUST00199,2024-04-16,41,Female,Rift Valley,0,Secondary,Employed,Yes,1,0,1,10,10,1,2,4,5,8380.69,24654.23,0.0,3,691.32,0,0.9666,3,0,0.16306663109562625,0,
CUST00200,2024-07-05,38,Male,Central,0,Secondary,Employed,Yes,1,0,0,5,30,0,0,1,2,70441.27,32353.72,6890.32,2,267.9,3,0.4782,2,0,0.0959463475911605,0,
CUST00201,2022-01-20,23,Female,Northeastern,0,Secondary,Self-employed,Yes,0,1,1,0,12,9,4,3,1,33213.98,12206.82,3600.11,3,1408.47,0,0.498,2,0,0.3170950352296789,1,2022-06-20
CUST00202,2023-10-10,39,Female,Coast,1,Primary,Employed,Yes,1,0,0,5,39,2,0,5,2,186645.15,54838.44,1121.13,1,1061.75,2,0.8962,1,1,0.016625150491512513,0,
CUST00203,2022-07-27,36,Male,Nairobi,1,Secondary,Employed,Yes,0,1,1,0,14,33,4,2,3,117651.32,61976.47,0.0,4,4514.34,2,0.9338,0,0,0.04060950121422279,0,
CUST00204,2022-12-12,31,Male,Nairobi,1,Secondary,Employed,Yes,1,1,1,1,55,11,5,6,4,86824.01,120234.38,0.0,3,1634.22,2,0.6156,3,0,0.005331524711714294,0,
CUST00205,2023-11-01,35,Female,Rift Valley,0,Secondary,Self-employed,Yes,0,0,1,0,4,11,1,1,6,29774.55,85751.39,13325.2,4,4990.78,1,0.8212,2,1,0.1458188261422672,0,
CUST00206,2022-08-31,45,Female,Nairobi,1,Secondary,Informal,Yes,1,0,1,20,8,12,11,4,1,29121.6,26930.25,0.0,2,1430.53,1,0.8532,1,0,0.147555060018642,1,2024-11-01
CUST00207,2022-04-02,49,Male,Western,1,Secondary,Self-employed,Yes,1,0,1,2,5,10,6,2,4,125345.03,48817.32,2741.86,2,1545.26,1,0.6434,3,0,0.049586603685305146,0,
CUST00208,2024-07-08,25,Male,Nairobi,1,Tertiary,Self-employed,No,1,1,1,15,13,19,13,2,3,85008.17,36803.74,1190.88,0,10366.34,0,0.792,2,0,0.05010903465701363,0,
CUST00209,2022-02-07,39,Female,Coast,1,Tertiary,Employed,Yes,1,1,1,15,5,6,3,6,3,43406.03,30723.25,0.0,3,2249.52,0,0.8499,0,0,0.08310049321950885,0,
CUST00210,2023-04-15,48,Male,Western,1,Secondary,Self-employed,Yes,1,0,1,10,21,6,12,2,6,31229.38,58626.78,0.0,1,6249.33,2,0.851,1,0,0.05308379823168661,0,
CUST00211,2023-11-16,60,Female,Coast,1,Tertiary,Informal,Yes,1,0,0,6,38,7,1,0,2,299479.33,115410.19,0.0,1,3179.86,0,0.7138,0,0,0.0017104761126668566,0,
CUST00212,2024-10-10,32,Male,Nairobi,1,Secondary,Employed,Yes,1,1,1,12,55,18,2,8,3,72492.93,45481.62,9785.24,3,4513.23,1,0.9749,2,0,0.026326869689526227,0,
CUST00213,2024-12-18,41,Male,Central,1,Tertiary,Unemployed,Yes,1,0,1,4,10,9,6,3,5,15757.21,48751.2,0.0,0,672.7,1,0.6234,1,0,0.07424928276561181,0,
CUST00214,2022-06-10,26,Male,Western,0,Secondary,Employed,No,1,0,1,6,7,8,4,5,1,13888.84,23938.04,9580.01,2,3236.53,1,0.8945,2,1,0.2937914948912607,1,2024-08-25
CUST00215,2022-05-16,47,Female,Western,0,Primary,Employed,Yes,1,1,1,2,5,1,3,0,4,74702.24,22103.37,3161.88,0,5649.7,2,0.8583,4,0,0.10642084464058608,1,2024-06-19
CUST00216,2024-12-19,54,Male,Nairobi,1,Tertiary,Unemployed,Yes,1,0,1,8,15,12,5,7,1,123473.82,14027.34,7871.3,1,3236.76,0,0.8044,0,2,0.07923634981611982,0,
CUST00217,2024-12-30,52,Female,Nairobi,1,Tertiary,Informal,Yes,1,0,1,9,4,5,6,2,3,35332.27,71139.67,0.0,0,1874.88,0,0.8984,3,1,0.0792842996571256,0,
CUST00218,2022-09-27,51,Female,Northeastern,1,Secondary,Employed,Yes,0,0,0,0,13,2,7,4,5,64763.89,67009.14,0.0,1,906.28,2,0.7406,0,1,0.09070253510604233,1,2024-08-03
CUST00219,2023-07-05,41,Male,Rift Valley,0,Secondary,Employed,Yes,1,0,1,3,19,1,3,7,1,62983.55,12030.25,792.46,1,5863.98,2,0.9359,2,1,0.17971293912231096,1,2024-04-26
CUST00220,2023-06-18,39,Female,Rift Valley,0,Tertiary,Informal,Yes,0,0,1,0,3,3,7,3,9,30548.32,28651.26,3898.81,2,8165.98,1,0.6292,1,1,0.41331957386235757,0,
CUST00221,2024-06-13,46,Female,Coast,0,None,Self-employed,Yes,1,1,1,6,13,4,6,5,5,75864.43,6699.61,0.0,1,1845.37,2,0.8753,2,0,0.15205775648699155,0,
CUST00222,2024-07-16,50,Male,Western,0,Tertiary,Unemployed,No,1,0,1,9,12,7,4,2,5,68496.08,33554.49,1606.3,1,3851.91,1,0.3847,4,1,0.17464946794780858,1,2024-11-28
CUST00223,2023-10-30,46,Female,Northeastern,0,Secondary,Informal,Yes,1,0,1,12,31,5,2,13,1,35387.68,23566.87,0.0,1,3003.7,1,0.7846,1,1,0.15448538956282878,0,
CUST00224,2024-05-02,57,Female,Rift Valley,0,Tertiary,Informal,Yes,0,0,1,0,4,7,1,3,1,22179.96,27275.9,0.0,1,2246.39,2,0.614,4,0,0.36067832023704893,0,
CUST00225,2023-03-01,53,Male,Northeastern,0,Primary,Self-employed,Yes,1,0,1,3,18,5,5,7,6,23790.31,5373.13,0.0,0,3838.94,0,0.74,1,0,0.2832730245299597,1,2024-05-08
CUST00226,2023-10-04,47,Female,Nairobi,1,Secondary,Unemployed,Yes,1,0,0,10,19,0,0,0,5,54550.86,22934.2,7431.77,2,5469.25,4,0.4201,0,0,0.12276947603045747,0,
CUST00227,2022-05-20,53,Female,Coast,1,Tertiary,Self-employed,Yes,1,1,1,2,19,23,4,3,5,65545.3,37601.0,2130.52,2,3004.05,2,0.5098,1,0,0.07052248870299947,0,
CUST00228,2022-07-13,28,Female,Western,1,Primary,Employed,Yes,0,0,1,0,1,9,4,6,1,33421.66,57569.21,1576.91,2,5240.94,0,0.9239,3,0,0.10290663918654629,1,2023-05-29
CUST00229,2023-11-28,50,Female,Nairobi,1,Tertiary,Informal,Yes,1,0,1,16,25,2,4,6,0,35090.23,49541.02,6123.61,1,5833.18,0,0.8731,1,1,0.07082934132233534,0,
CUST00230,2022-03-15,48,Female,Nairobi,1,Secondary,Self-employed,Yes,1,1,1,1,17,9,0,1,8,52553.49,29370.21,6864.09,1,1657.7,0,0.6546,1,0,0.0637959524236102,0,
CUST00231,2024-11-13,57,Female,Rift Valley,0,None,Informal,Yes,0,0,1,0,1,3,0,4,6,24780.51,45457.03,0.0,3,2308.25,0,0.2555,3,0,0.28210291344859617,0,
CUST00232,2022-03-17,40,Female,Northeastern,1,Secondary,Self-employed,Yes,0,0,1,0,28,3,4,2,3,107263.91,76289.21,0.0,3,4732.41,1,0.796,0,0,0.02378809832462604,0,
CUST00233,2022-11-27,35,Male,Coast,1,None,Employed,No,1,0,1,3,15,10,3,6,3,69508.73,107099.63,0.0,1,4179.53,0,0.8307,1,0,0.015564824590813205,0,
CUST00234,2023-06-30,53,Female,Northeastern,0,Tertiary,Informal,Yes,0,0,0,0,3,1,1,1,0,41276.84,25127.78,3978.63,0,1568.48,1,0.6501,6,0,0.395765168494249,0,
CUST00235,2023-05-06,28,Female,Central,1,Secondary,Unemployed,Yes,1,0,1,3,22,4,22,9,6,87939.87,68332.56,0.0,3,1588.55,3,0.4016,1,2,0.03214077162388538,0,
CUST00236,2023-12-20,34,Female,Coast,0,Tertiary,Employed,Yes,1,0,1,0,7,2,3,9,0,45036.99,22171.8,2156.92,2,3815.82,1,0.4092,1,0,0.18599960151769168,0,
CUST00237,2023-06-04,51,Female,Central,1,Secondary,Employed,No,1,0,1,11,24,23,2,2,8,65126.38,34543.93,0.0,1,2873.94,1,0.8513,0,0,0.07013546152084423,0,
CUST00238,2023-05-25,39,Male,Nairobi,1,Tertiary,Employed,Yes,1,1,1,11,21,6,9,10,2,100463.5,44911.33,3043.03,2,1923.25,2,0.8588,1,1,0.03244778243361941,0,
CUST00239,2022-05-03,42,Female,Nairobi,1,Secondary,Employed,Yes,1,1,1,8,11,20,10,3,4,56399.11,26031.09,579.44,1,4236.97,0,0.8829,1,0,0.058034043873186524,0,
CUST00240,2022-08-28,58,Male,Central,1,Secondary,Self-employed,Yes,1,0,1,5,14,7,7,12,5,100206.15,36316.04,0.0,2,4697.33,0,0.7721,2,0,0.03572307369938459,0,
CUST00241,2022-01-22,43,Female,Central,1,Primary,Employed,Yes,1,1,0,2,36,2,1,4,5,86714.41,36627.26,6201.14,2,7095.2,1,0.6294,3,1,0.06483759109029814,0,
CUST00242,2024-02-03,46,Male,Rift Valley,1,Primary,Unemployed,Yes,1,1,0,11,32,2,0,2,3,77315.77,24763.76,0.0,2,1374.42,0,0.7961,4,0,0.05911204036397392,0,
CUST00243,2024-09-21,36,Female,Coast,1,Tertiary,Employed,Yes,1,0,1,12,16,7,4,5,1,66906.3,38433.74,0.0,1,7170.8,3,0.7773,3,1,0.06884014793108577,0,
CUST00244,2023-06-11,21,Female,Western,1,Tertiary,Employed,Yes,1,0,0,5,25,2,5,2,7,24782.04,24472.47,0.0,1,738.23,1,0.772,1,0,0.1434929464189712,1,2023-12-04
CUST00245,2024-02-20,20,Male,Central,0,None,Employed,Yes,1,0,1,7,0,1,3,4,4,81627.17,34271.15,0.0,0,2343.21,0,0.8283,2,0,0.098268791925173,0,
CUST00246,2024-11-02,52,Female,Western,1,Primary,Self-employed,Yes,1,0,1,23,4,17,3,16,4,31578.31,112600.99,9133.6,1,2966.25,1,0.7294,0,0,0.024221973186507463,0,
CUST00247,2024-12-18,31,Male,Rift Valley,1,Primary,Informal,Yes,1,0,1,13,10,7,3,5,6,201566.52,61555.73,0.0,4,1194.91,0,0.7424,3,0,0.010821716834288312,0,
CUST00248,2022-02-14,23,Male,Rift Valley,1,Secondary,Self-employed,No,0,0,1,0,1,8,6,4,2,46818.74,97154.68,5630.86,3,1121.98,3,0.561,2,0,0.028510726745854427,0,
CUST00249,2024-09-28,38,Female,Rift Valley,0,Secondary,Unemployed,Yes,0,0,1,0,4,9,1,4,0,61493.56,47293.79,0.0,3,5048.6,0,0.1601,2,0,0.18688307670672125,0,
CUST00250,2023-08-23,53,Male,Western,0,Tertiary,Employed,Yes,1,0,1,3,7,0,0,3,3,123645.41,14930.44,0.0,1,5111.75,0,0.9566,1,0,0.09086169284754768,1,2024-04-19
CUST00251,2024-09-30,36,Male,Central,0,Secondary,Employed,Yes,1,0,0,7,1,1,1,0,2,28037.36,27045.66,0.0,0,7736.16,1,0.9345,5,0,0.26388884025777065,0,
CUST00252,2024-04-03,40,Female,Rift Valley,0,Secondary,Unemployed,Yes,0,1,1,0,10,7,9,1,0,30964.07,19609.41,1793.0,1,748.34,2,0.5355,3,0,0.23356811708746056,0,
CUST00253,2022-07-08,61,Female,Rift Valley,1,Tertiary,Self-employed,No,1,1,1,22,18,22,14,7,2,44737.32,25249.13,5358.52,5,2915.84,1,0.9283,2,1,0.125039531914185,1,2023-04-04
CUST00254,2024-10-11,28,Male,Rift Valley,0,None,Self-employed,Yes,1,0,1,7,4,8,3,3,2,22903.23,15443.31,0.0,0,5417.92,0,0.6518,1,0,0.2511591233561137,0,
CUST00255,2023-08-14,25,Male,Western,1,Tertiary,Self-employed,Yes,1,0,1,7,9,21,7,7,3,47688.19,23372.11,25447.91,1,2114.64,0,0.9424,1,0,0.10227168998691957,1,2024-02-17
CUST00256,2023-09-11,46,Male,Central,0,Secondary,Employed,Yes,1,0,1,0,2,11,14,2,0,8391.92,12545.0,13752.16,3,594.74,1,0.5669,4,0,0.30933133528174317,1,2024-03-25
CUST00257,2023-03-15,30,Female,Nairobi,1,Tertiary,Employed,Yes,1,1,1,0,41,3,12,3,7,61946.01,57808.09,0.0,0,1706.94,2,0.9116,3,0,0.021907118302055602,0,
CUST00258,2024-06-21,24,Female,Nairobi,1,Tertiary,Employed,Yes,1,0,1,22,9,2,4,0,2,217177.63,52158.11,0.0,3,5001.58,1,0.7214,0,0,0.010717867809911456,0,
CUST00259,2023-11-28,50,Male,Coast,0,Secondary,Employed,Yes,0,0,1,0,0,2,7,3,1,14342.6,60051.77,2667.36,2,1041.25,2,0.8156,1,0,0.15659359706027565,0,
CUST00260,2023-12-10,40,Female,Nairobi,1,Secondary,Employed,Yes,1,1,1,2,14,25,7,2,8,34117.47,52030.13,3213.6,2,3813.13,1,0.8312,3,0,0.06966092740347599,0,
CUST00261,2024-06-06,49,Female,Central,0,Tertiary,Self-employed,Yes,0,0,1,0,6,2,1,3,5,43785.36,76635.73,17837.32,2,5588.31,2,0.7077,4,0,0.08329330202473505,0,
CUST00262,2023-10-07,33,Female,Rift Valley,1,Tertiary,Informal,Yes,1,0,1,4,26,4,5,1,1,19531.9,115596.0,0.0,1,1658.03,2,0.4772,0,0,0.020582924903062464,0,
CUST00263,2024-12-21,26,Female,Nairobi,1,Secondary,Unemployed,Yes,1,0,1,7,17,5,1,1,3,84298.71,41764.54,0.0,5,1072.42,2,0.2778,2,0,0.05447792964413734,0,
CUST00264,2023-09-19,27,Male,Northeastern,1,Primary,Employed,No,0,1,1,0,6,5,12,10,6,21704.2,11875.05,6988.46,0,4249.84,2,0.9222,0,1,0.2693239415244144,1,2024-01-01
CUST00265,2022-03-25,54,Male,Nairobi,1,Secondary,Informal,Yes,1,0,1,3,16,9,8,3,2,64196.65,38296.85,7416.8,3,2496.26,2,0.7559,0,0,0.07363121358160081,0,
